395 17.153400 0.097742 389.735400 3.891357
396 17.146400 0.098277 390.544100 3.896868
397 17.185200 0.097938 391.211100 3.901267
398 17.180700 0.098390 391.943400 3.909782
399 17.227200 0.098238 393.244800 3.919281
400 17.228500 0.098645 394.089300 3.926545
401 17.276000 0.098411 395.267600 3.933542
402 17.278900 0.098924 396.380100 3.945140
403 17.320500 0.098578 397.136000 3.947106
404 17.315500 0.099168 398.130100 3.955569
405 17.361300 0.098800 398.988800 3.959531
406 17.359600 0.099254 399.830000 3.967931
407 17.412500 0.099061 401.285900 3.983970
408 17.414400 0.099600 402.423000 3.997759
409 17.444100 0.099286 402.833400 4.004270
410 17.434800 0.099852 403.636400 4.015817
411 17.477000 0.099591 404.588200 4.030454
412 17.474300 0.099997 405.303800 4.033390
413 17.503100 0.099857 406.033100 4.037986
414 17.499300 0.100222 406.629600 4.044902
415 17.540300 0.099879 407.379500 4.048246
416 17.533000 0.100547 408.462000 4.060980
417 17.577100 0.100053 409.019100 4.057750
418 17.585100 0.100480 410.156400 4.068483
419 17.620900 0.100317 411.090400 4.086162
420 17.611300 0.100790 411.702000 4.095492
421 17.660900 0.100537 412.943600 4.108264
422 17.648400 0.101153 413.743100 4.131753
423 17.689500 0.100785 414.452400 4.134422
424 17.679600 0.101132 414.804100 4.140262
425 17.722100 0.100899 415.837100 4.146195
426 17.719500 0.101422 416.802300 4.159063
427 17.764800 0.101171 417.902300 4.166361
428 17.774800 0.101737 419.406300 4.189843
429 17.820600 0.101502 420.558800 4.197072
430 17.815600 0.102016 421.426400 4.206585
431 17.863000 0.101811 422.699100 4.225169
432 17.860700 0.102316 423.647800 4.234980
433 17.902400 0.102008 424.510800 4.239998
434 17.914500 0.102456 425.858600 4.252479
435 17.948700 0.102241 426.646400 4.265173
436 17.964300 0.102712 428.170100 4.284220
437 17.999500 0.102469 428.938400 4.292345
438 17.990000 0.102874 429.428700 4.298249
439 18.026000 0.102728 430.424800 4.313010
440 18.027200 0.103159 431.355600 4.317948
441 18.072800 0.102893 432.452300 4.325691
442 18.077500 0.103438 433.747300 4.336833
443 18.114000 0.103212 434.601600 4.351120
444 18.099600 0.103657 434.999300 4.359035
445 18.144000 0.103402 436.081200 4.366688
446 18.134000 0.103848 436.643000 4.373995
447 18.182600 0.103516 437.717900 4.379454
448 18.191400 0.104007 439.056900 4.391009
449 18.236700 0.103767 440.209200 4.409959
450 18.237100 0.104054 440.821000 4.412011
451 18.274400 0.104061 442.195500 4.428958
452 18.279900 0.104436 443.178400 4.434421
453 18.324400 0.104142 444.194000 4.441125
454 18.335200 0.104580 445.504800 4.454401
455 18.386700 0.104364 446.944800 4.465477
456 18.401200 0.104815 448.420300 4.472617
457 18.445500 0.104617 449.638400 4.486771
458 18.444800 0.105038 450.496000 4.499620
459 18.490100 0.104846 451.765600 4.513116
460 18.498500 0.105314 453.058800 4.530098
461 18.531200 0.105121 453.863200 4.538412
462 18.530200 0.105579 454.791900 4.553247
463 18.580200 0.105397 456.264000 4.572645
464 18.586000 0.105995 457.743700 4.591664
465 18.626100 0.105713 458.638800 4.602357
466 18.619400 0.106229 459.481700 4.605176
467 18.657100 0.106084 460.580400 4.619286
